committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655579,23,D3170,1275513,CCM,CAMPAIGN COMMITTEE,C00376087,C00376087,MARIO DIAZ-BALART FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,25,H2FL25018,"DIAZ-BALART, MARIO",MARIO,DIAZ-BALART,,,,FL,FLORIDA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,MIAMI,331733512,CONTRIBUTIONS,,2018,SB,4110120181608405482,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655579,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655579,23,D3280,1275513,CCM,CAMPAIGN COMMITTEE,C00459297,C00459297,HUIZENGA FOR CONGRESS,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H0MI02094,"HUIZENGA, WILLIAM",WILLIAM,HUIZENGA,,,,MI,MICHIGAN,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,ZEELAND,494640254,CONTRIBUTIONS,,2018,SB,4110120181608405484,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655579,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655580,23,D3171,1275513,CCM,CAMPAIGN COMMITTEE,C00482307,C00482307,ROB WOODALL FOR CONGRESS,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,07,H0GA07133,"WOODALL, ROB",ROB,WOODALL,,,,GA,GEORGIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LAWRENCEVILLE,30046,CONTRIBUTIONS,,2018,SB,4110120181608405490,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655580,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655581,23,D3181,1275513,CCM,CAMPAIGN COMMITTEE,C00272211,C00272211,PETE KING FOR CONGRESS COMMITTEE,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H2NY03089,"KING, PETER T.",PETER,KING,T.,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SEAFORD,11783,CONTRIBUTIONS,,2018,SB,4110120181608405492,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655581,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655581,23,D3191,1275513,CCM,CAMPAIGN COMMITTEE,C00310532,C00310532,KAY GRANGER CAMPAIGN FUND,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,12,H6TX12060,"GRANGER, KAY",KAY,GRANGER,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,FORT WORTH,761076556,CONTRIBUTIONS,,2018,SB,4110120181608405494,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655581,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655582,23,D3231,1275513,CCM,CAMPAIGN COMMITTEE,C00443705,C00443705,JACKIE SPEIER FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,14,H8CA12171,"SPEIER, JACKIE",JACKIE,SPEIER,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BURLINGAME,94011,CONTRIBUTIONS,,2018,SB,4110120181608405500,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655582,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655582,23,D3241,1275513,CCM,CAMPAIGN COMMITTEE,C00516666,C00516666,GRACE FOR NEW YORK,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,06,H2NY06116,"MENG, GRACE",GRACE,MENG,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,FRESH MEADOWS,113656555,CONTRIBUTIONS,,2018,SB,4110120181608405502,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655582,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655583,23,D3251,1275513,CCM,CAMPAIGN COMMITTEE,C00457556,C00457556,QUIGLEY FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,05,H0IL05096,"QUIGLEY, MIKE",MIKE,QUIGLEY,,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CHICAGO,60613,CONTRIBUTIONS,,2018,SB,4110120181608405504,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655583,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655584,23,D3281,1275513,CCM,CAMPAIGN COMMITTEE,C00632828,C00632828,CLAUDIA TENNEY FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,22,H4NY22051,"TENNEY, CLAUDIA",CLAUDIA,TENNEY,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,NEW HARTFORD,134134900,CONTRIBUTIONS,,2018,SB,4110120181608405510,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655584,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655585,23,D3172,1275513,CCM,CAMPAIGN COMMITTEE,C00543967,C00543967,BUDDY CARTER FOR CONGRESS,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,01,H4GA01039,"CARTER, EARL LEROY",EARL LEROY,CARTER,,,,GA,GEORGIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SAVANNAH,314120770,CONTRIBUTIONS,,2018,SB,4110120181608405520,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655585,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655586,23,D3182,1275513,CCM,CAMPAIGN COMMITTEE,C00476820,C00476820,JOHNSON FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,06,H0OH06189,"JOHNSON, BILL",BILL,JOHNSON,,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,POLAND,445147496,CONTRIBUTIONS,,2018,SB,4110120181608405522,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655586,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655587,23,D3232,1275513,CCM,CAMPAIGN COMMITTEE,C00401190,C00401190,BUTTERFIELD FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,01,H4NC01046,"BUTTERFIELD, G.K.",G.K.,BUTTERFIELD,,,,NC,NORTH CAROLINA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WILSON,27894,CONTRIBUTIONS,,2018,SB,4110120181608405530,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655587,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655588,23,D3282,1275513,CCM,CAMPAIGN COMMITTEE,C00608703,C00608703,SCOTT TAYLOR FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H0VA02118,"TAYLOR, SCOTT",SCOTT,TAYLOR,,,,VA,VIRGINIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,RICHMOND,232551596,CONTRIBUTIONS,,2018,SB,4110120181608405538,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655588,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655589,23,D3292,1275513,CCM,CAMPAIGN COMMITTEE,C00345546,C00345546,CITIZENS TO ELECT RICK LARSEN,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-28 00:00:00,2000.00,H,HOUSE,02,H0WA02080,"LARSEN, RICK",RICK,LARSEN,,,,WA,WASHINGTON,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,EVERETT,982060326,CONTRIBUTIONS,,2018,SB,4110120181608405540,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655589,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655589,23,D3192,1275513,CCM,CAMPAIGN COMMITTEE,C00371203,C00371203,JOHN CARTER FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,31,H2TX31044,"CARTER, JOHN",JOHN,CARTER,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,ROUND ROCK,786642901,CONTRIBUTIONS,,2018,SB,4110120181608405542,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655589,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655591,23,D3173,1275513,CCM,CAMPAIGN COMMITTEE,C00331397,C00331397,SIMPSON FOR CONGRESS,ID,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H8ID02064,"SIMPSON, MICHAEL",MICHAEL,SIMPSON,,,,ID,IDAHO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BLACKFOOT,832211667,CONTRIBUTIONS,,2018,SB,4110120181608405552,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655591,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655591,23,D3183,1275513,CCM,CAMPAIGN COMMITTEE,C00373001,C00373001,CITIZENS FOR TURNER,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,10,H2OH03067,"TURNER, MICHAEL",MICHAEL,TURNER,,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,DAYTON,454021603,CONTRIBUTIONS,,2018,SB,4110120181608405554,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655591,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655591,23,D3193,1275513,CCM,CAMPAIGN COMMITTEE,C00506931,C00506931,"FRIENDS FOR CHRIS STEWART, INC.",UT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H2UT02324,"STEWART, CHRIS",CHRIS,STEWART,,,,UT,UTAH,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LEHI,84043,CONTRIBUTIONS,,2018,SB,4110120181608405556,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655591,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655592,23,D3223,1275513,CCM,CAMPAIGN COMMITTEE,C00558213,C00558213,DEBBIE DINGELL FOR CONGRESS,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,12,H4MI12079,"DINGELL, DEBBIE",DEBBIE,DINGELL,,,,MI,MICHIGAN,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,DEARBORN,48124,CONTRIBUTIONS,,2018,SB,4110120181608405562,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655592,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655593,23,D3253,1275513,CCM,CAMPAIGN COMMITTEE,C00512426,C00512426,SEAN PATRICK MALONEY FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,18,H2NY22139,"MALONEY, SEAN PATRICK",SEAN PATRICK,MALONEY,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.837,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BEACON,12508,CONTRIBUTIONS,,2018,SB,4110120181608405566,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655593,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655594,23,D3283,1275513,CCM,CAMPAIGN COMMITTEE,C00610212,C00610212,MIKE GALLAGHER FOR WISCONSIN,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,08,H6WI08155,"GALLAGHER, MICHAEL",MICHAEL,GALLAGHER,,,,WI,WISCONSIN,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.837,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,GREEN BAY,543051027,CONTRIBUTIONS,,2018,SB,4110120181608405572,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655594,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655595,23,D3174,1275513,CCM,CAMPAIGN COMMITTEE,C00521948,C00521948,RODNEY FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,13,H2IL13120,"DAVIS, RODNEY",RODNEY,DAVIS,,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.837,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,TAYLORVILLE,625680344,CONTRIBUTIONS,,2018,SB,4110120181608405580,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655595,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655596,23,D3184,1275513,CCM,CAMPAIGN COMMITTEE,C00527457,C00527457,FRIENDS OF DAVE JOYCE,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,14,H2OH14064,"JOYCE, DAVID P.",DAVID,JOYCE,P.,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.837,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CLEVELAND,441433710,CONTRIBUTIONS,,2018,SB,4110120181608405582,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655596,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655596,23,D3194,1275513,CCM,CAMPAIGN COMMITTEE,C00505776,C00505776,FRIENDS OF MIA LOVE,UT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,04,H2UT04023,"LOVE, MIA",MIA,LOVE,,,,UT,UTAH,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.837,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,RIVERTON,84065,CONTRIBUTIONS,,2018,SB,4110120181608405584,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655596,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655596,23,D3204,1275513,CCM,CAMPAIGN COMMITTEE,C00539866,C00539866,ROBIN KELLY FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H2IL02172,"KELLY, ROBIN L.",ROBIN L.,KELLY,,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CHICAGO,606806953,CONTRIBUTIONS,,2018,SB,4110120181608405586,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655596,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655597,23,D3234,1275513,CCM,CAMPAIGN COMMITTEE,C00546358,C00546358,ALMA ADAMS FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,12,H4NC12100,"ADAMS, ALMA",ALMA,ADAMS,,,,NC,NORTH CAROLINA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CHARLOTTE,282311473,CONTRIBUTIONS,,2018,SB,4110120181608405590,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655597,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655597,23,D3244,1275513,CCM,CAMPAIGN COMMITTEE,C00414318,C00414318,LOEBSACK FOR CONGRESS,IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,H,HOUSE,02,H6IA02146,"LOEBSACK, DAVID",DAVID,LOEBSACK,,,,IA,IOWA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,IOWA CITY,522443013,CONTRIBUTIONS,,2018,SB,4110120181608405592,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655597,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655598,23,D3264,1275513,CCM,CAMPAIGN COMMITTEE,C00431304,C00431304,MCCASKILL FOR MISSOURI,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,2000.00,S,SENATE,,S6MO00305,"MCCASKILL, CLAIRE",CLAIRE,MCCASKILL,,,,MO,MISSOURI,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SAINT LOUIS,63130,CONTRIBUTIONS,,2018,SB,4110120181608405596,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655598,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655598,23,D3274,1275513,CCM,CAMPAIGN COMMITTEE,C00477745,C00477745,WOMACK FOR CONGRESS COMMITTEE,AR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,03,H0AR03055,"WOMACK, STEVE",STEVE,WOMACK,,,,AR,ARKANSAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,ROGERS,727570508,CONTRIBUTIONS,,2018,SB,4110120181608405598,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655598,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655599,23,D3284,1275513,CCM,CAMPAIGN COMMITTEE,C00607556,C00607556,LIZ CHENEY FOR WYOMING,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,01,H6WY00159,"CHENEY, ELIZABETH",ELIZABETH,CHENEY,,,,WY,WYOMING,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CASPER,826020697,CONTRIBUTIONS,,2018,SB,4110120181608405600,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655599,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655599,23,D3214,1275513,CCM,CAMPAIGN COMMITTEE,C00458125,C00458125,JUDY CHU FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,27,H0CA32101,"CHU, JUDY",JUDY,CHU,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LOS ANGELES,90048,CONTRIBUTIONS,,2018,SB,4110120181608405602,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655599,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655600,23,D3175,1275513,CCM,CAMPAIGN COMMITTEE,C00445023,C00445023,GUTHRIE FOR CONGRESS,KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,02,H8KY02031,"GUTHRIE, S. BRETT",S. BRETT,GUTHRIE,,,,KY,KENTUCKY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BOWLING GREEN,42102,CONTRIBUTIONS,,2018,SB,4110120181608405608,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655600,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655600,23,D3185,1275513,CCM,CAMPAIGN COMMITTEE,C00475145,C00475145,MARINO FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,2000.00,H,HOUSE,12,H0PA10078,"MARINO, THOMAS A",THOMAS,MARINO,A,,,PA,PENNSYLVANIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WILLIAMSPORT,177030653,CONTRIBUTIONS,,2018,SB,4110120181608405610,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655600,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
